date_opened,conditionId,outcome,title,entry_price,backers_at_entry,size_flat,size_kelly_eur,status,date_closed,exit_price,exit_type,ret,mark_price,last_update
2026-08-31,0x0fcfcfc35d71424c0693c717d2e3bc9b8992910835d124d80cd2f01498f1d3dc,No,Pete Hegseth out as Secretary of Defense by December 31?,0.775,2,1,212.77,CLOSED,2026-09-01,0.725,sharps_left,-0.0645,0.735,2026-09-01
2026-08-31,0xc82fce7fc8e21bdd504f10d03808eef5cf68cb9483c625f3380f34a3f867f12f,No,"Will Iran target Qatar by September 15, 2026?",0.65,2,1,138.89,CLOSED,2026-09-01,0.74,sharps_left,0.1385,0.75,2026-09-01
2026-08-31,0x0ec1837c47a1869268f479576df16d39b3a73b64284c81ae7cc91cff45453371,Yes,"Will the price of Bitcoin be above $78,000 on September 5?",0.59,2,1,119.05,CLOSED,2026-09-04,0.772,sharps_left,0.3085,0.782,2026-09-04
2026-08-31,0x2146da32d9ccf169c3b38692e9e4b6a2865a73a8c53b797fd31ecb5f59f42a71,Yes,"Will the price of Bitcoin be above $78,000 on September 3?",0.605,2,1,123.46,CLOSED,2026-09-04,1.0,resolved_win,0.6529,1.0,2026-09-04
2026-08-31,0x266d27cb42db4b19df3819f391496c1be1b3582b81dbe4c469226ec93b3f37c0,Rublev,Set Handicap: Rublev (-1.5) vs Virtanen (+1.5),0.51,2,1,100.0,CLOSED,2026-09-01,0.0,resolved_loss,-1.0,0.0,2026-09-01
2026-08-31,0x4a024938674fc15596e49ca20d953ed1af596c1bb1756bf9dfa20e92ebc6049f,No,Lula participates in debate before first round?,0.655,2,1,140.85,CLOSED,2026-09-01,0.585,sharps_left,-0.1069,0.595,2026-09-01
2026-08-31,0x1bac254336778ff5e963772eea802abca13e37e82454e425686b56b607cb4c32,Cincinnati Reds,San Diego Padres vs. Cincinnati Reds,0.425,2,1,85.47,CLOSED,2026-09-01,0.0,resolved_loss,-1.0,0.0,2026-09-01
2026-08-31,0xe188edd9f37195da687d03e0f40330eb3aa18fb97960471051305cc5056f2879,No,Will WTI Crude Oil (WTI) hit (HIGH) $105 in September?,0.8995,2,1,250.0,CLOSED,2026-09-01,0.9045,sharps_left,0.0056,0.9145,2026-09-01
2026-08-31,0x0ad46aaba4c52ab9362db7583ab24adcc61fee016caa6a3cbbc656fd7948c47c,Federico Cina,US Open ATP: Alex Michelsen vs Federico Cina,0.135,3,1,57.14,CLOSED,2026-09-01,0.0,resolved_loss,-1.0,0.0,2026-09-01
2026-08-31,0x72d6823a2ff97ab6b25f4ab1c9b07a72aeb971f5cb9ef681d9ec9eecb167e6d3,Mika Petkovic,Porto: Mika Petkovic vs Tiago Torres,0.175,2,1,59.88,CLOSED,2026-09-01,1.0,resolved_win,4.7143,1.0,2026-09-01
2026-08-31,0x59fdb9923341904ff0443ebb3a0033e0a4238d985489cefe881d3f2ee8ecc7bc,Cristina Bucsa,US Open WTA: Sara Bejlek vs Cristina Bucsa,0.365,2,1,77.52,CLOSED,2026-09-01,1.0,resolved_win,1.7397,1.0,2026-09-01
2026-08-31,0xd0f84d67e7fe1976fe416227281c576b3415119ec3909535f200a4f3de11b5b8,Aoi Ito,US Open WTA: Aoi Ito vs Oksana Selekhmeteva,0.385,2,1,80.0,CLOSED,2026-09-01,0.0,resolved_loss,-1.0,0.0,2026-09-01
2026-08-31,0xb21cc4f4d974468fce6ce9ce7db69bf9a618ff26acf32c4207603770d3e39ccd,Osorio,Set Handicap: Sabalenka (-1.5) vs Osorio (+1.5),0.3,2,1,70.42,CLOSED,2026-09-01,0.0,resolved_loss,-1.0,0.0,2026-09-01
2026-09-01,0xf3d62eb13cea91ec64a0428a167c25b570d5327e8f54e10607e221cdf6c2100e,Raul Brancaccio,Como: Raul Brancaccio vs Duje Ajdukovic,0.495,5,1,97.09,CLOSED,2026-09-02,0.0,resolved_loss,-1.0,0.0,2026-09-02
2026-09-01,0x3a6f0e5fd8797f5df02636a28e5e6b3e099052d75be07eb0b2ece0cbdc0950c0,Jan-Lennard Struff,US Open ATP: Camilo Ugo Carabelli vs Jan-Lennard Struff,0.675,2,1,149.25,CLOSED,2026-09-02,1.0,resolved_win,0.4815,1.0,2026-09-02
2026-09-01,0x18b1c135d0a40c5894da9412e77311827d9caf16cf4cd6591b247a34730af919,Yes,Will J.D. Vance win the 2028 Republican presidential nomination?,0.5305,4,1,104.28,OPEN,,,,,0.5005,2026-09-04
2026-09-01,0xea4bdd1313e3796355afc064c6771cfcfa5be700d5b16d96e859683e0afb6abe,Nishesh Basavareddy,US Open ATP: Nishesh Basavareddy vs Tristan Schoolkate,0.735,2,1,181.82,CLOSED,2026-09-02,0.0,resolved_loss,-1.0,0.0,2026-09-02
2026-09-01,0x0da3005f7d57b33cac257bcd4633611dd601709d2fa8bcb55749a98a3114d99f,Tampa Bay Rays,Tampa Bay Rays vs. New York Yankees,0.435,2,1,86.96,CLOSED,2026-09-02,0.415,sharps_left,-0.046,0.425,2026-09-02
2026-09-01,0xf01cb0496b167cdf775f4e1f94c709c97428359b72783aa89e42453a7f06fe71,Detroit Tigers,Detroit Tigers vs. Minnesota Twins,0.525,3,1,103.09,CLOSED,2026-09-02,0.0,resolved_loss,-1.0,0.0,2026-09-02
2026-09-01,0x1d09423cb1659bd91b075ce51fba3bbcc3e581497cba1f9a106444785ea7464c,Jerome Kym,Manacor: Remy Bertola vs Jerome Kym,0.68,2,1,151.52,CLOSED,2026-09-02,0.0,resolved_loss,-1.0,0.0,2026-09-02
2026-09-01,0x0d9d760ff17a0e64ff9b67f48893c0b1ae4874cd462ce6c2d38c82e2b9171fda,Yes,Will Max Martin attend Taylor Swift's wedding?,0.395,2,1,81.3,CLOSED,2026-09-02,0.4375,sharps_left,0.1076,0.4475,2026-09-02
2026-09-01,0xe96dbaceb816e80063bec945a76ac915cba4341bdf1ef704f722bfc9054aad09,No,Will Anthropic have the highest IPO Market Cap 2026?,0.4075,2,1,82.99,CLOSED,2026-09-03,0.392,sharps_left,-0.038,0.402,2026-09-03
2026-09-01,0xbb379a14cd03f68c35c279ddbd928a6326f4fd2e21827f8cdaaf59715d6df50e,Yes,"Will Bitcoin reach $90,000 by December 31, 2026?",0.495,3,1,97.09,CLOSED,2026-09-03,0.475,sharps_left,-0.0404,0.485,2026-09-03
2026-09-01,0xacec7e5b90ccb1ac4c950e3aff18156d6ce1bb7b0c87c001a281279412dca784,Yes,"Will Bitcoin reach $95,000 by December 31, 2026?",0.355,2,1,76.34,CLOSED,2026-09-02,0.285,sharps_left,-0.1972,0.295,2026-09-02
2026-09-01,0x1239389645c8a73b170b78ef3a83d69b6cf1d2711d412829ea8836660b08fc93,Yes,"Will Bitcoin reach $85,000 by December 31, 2026?",0.695,2,1,158.73,CLOSED,2026-09-02,0.585,sharps_left,-0.1583,0.595,2026-09-02
2026-09-01,0x54b0a0f3126003e663a80fd0c48c45794f4a3f8b7c1898be8f0c9c6af611c7a7,No,"Will Bitcoin dip to $74,000 August 31-September 6?",0.775,3,1,212.77,CLOSED,2026-09-04,0.9625,sharps_left,0.2419,0.9725,2026-09-04
2026-09-01,0xbeb1d04b222dc8208cb95182ba74eb736243d8b116166ff10c9b54326160e7ac,Yes,"Will Bitcoin reach $92,500 in September?",0.115,2,1,55.87,CLOSED,2026-09-02,0.055,sharps_left,-0.5217,0.065,2026-09-02
2026-09-01,0x3bc800c4beff6766e330efab5967dd906d50607de22c13fdd559dde9367d5feb,No,"Will Bitcoin dip to $76,000 August 31-September 6?",0.405,2,1,82.64,OPEN,,,,,0.8675,2026-09-04
2026-09-01,0xf19307d3b033f5d9df233a70283fbdfdbff5f0b01ee3d9ad9b6e4f100b030f91,No,Will OpenAI's valuation hit (LOW) $600B by December 31?,0.905,2,1,250.0,CLOSED,2026-09-03,0.89,sharps_left,-0.0166,0.9,2026-09-03
2026-09-01,0x21ad31a46bfaa51650766eff6dc69c866959e32d965ffb116020e37694b6317d,Yes,Will Marco Rubio win the 2028 Republican presidential nomination?,0.1855,3,1,60.64,CLOSED,2026-09-03,0.1645,sharps_left,-0.1132,0.1745,2026-09-03
2026-09-01,0xc5eae79d1ffe716572353962eb926b1e3964c500a4880a7a94f58408218ee76b,No,"2026 Balance of Power: R Senate, R House",0.895,3,1,250.0,CLOSED,2026-09-02,0.885,sharps_left,-0.0112,0.895,2026-09-02
2026-09-01,0x998bc71817b2d76921d1999ce0f3431cfd5945583667a371280ca2b430b0c06e,Yes,"2026 Balance of Power: R Senate, D House",0.365,2,1,77.52,CLOSED,2026-09-02,0.345,sharps_left,-0.0548,0.355,2026-09-02
2026-09-01,0x446216e4392f1afe834f04b18f0f7e91f0d6ad8dd974b98e7173a2b02b950963,Yes,"Will the price of Bitcoin be above $78,000 on September 4?",0.435,2,1,86.96,CLOSED,2026-09-02,0.27,sharps_left,-0.3793,0.28,2026-09-02
2026-09-01,0x655d9fe7525d5b2503f7213738e18643b7d263fc2f578051586efc4dd27e0a7b,Yes,"Will the price of Bitcoin be above $78,000 on September 6?",0.445,2,1,88.5,CLOSED,2026-09-04,0.7955,sharps_left,0.7876,0.8055,2026-09-04
2026-09-01,0x5c19f205507ce03ff5f3be08a8090a5969ea6870cc07b902a4ca2e61dfe48fdd,Yes,"Russia x Ukraine ceasefire agreement by December 31, 2026?",0.2,2,1,61.73,CLOSED,2026-09-02,0.155,sharps_left,-0.225,0.165,2026-09-02
2026-09-01,0xf232b565995e4b3a3e7fa6cef775eeff1cecd20ad7c013cb9fc8dadabfe279a9,Yes,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,0.1155,2,1,55.9,CLOSED,2026-09-02,0.0985,sharps_left,-0.1472,0.1085,2026-09-02
2026-09-01,0xdcae9573d5680a2c958cca4676ed28df7a06861572124f3396cc60ab6b92b9c2,Yes,Will Bitcoin outperform Gold in 2026?,0.28,2,1,68.49,CLOSED,2026-09-02,0.235,sharps_left,-0.1607,0.245,2026-09-02
2026-09-01,0xb4528250bfbecacd1da31cd9dac28d32077c66cc921a8598da6b8e4265144507,Cleveland Guardians,Detroit Tigers vs. Cleveland Guardians,0.47,2,1,92.59,CLOSED,2026-09-02,0.535,sharps_left,0.1383,0.545,2026-09-02
2026-09-01,0x858b982b9ea15f0133c1ae8c53a5b7bbdf67891eca22dc8d726604dbbc5a8c5a,Yes,Will SpaceX have the highest IPO Market Cap 2026?,0.39,2,1,80.65,CLOSED,2026-09-03,0.38,sharps_left,-0.0256,0.39,2026-09-03
2026-09-01,0xeae133a71045c94ab57717d3f4aab62758e2a915a27f9606e383024975264467,No,"Will Hyperliquid reach $100 by December 31, 2026?",0.375,3,1,78.74,CLOSED,2026-09-03,0.405,sharps_left,0.08,0.415,2026-09-03
2026-09-01,0x5144bc696c66207af55278b9b261a13e4b45b7c63c624d441417d792c02c55b5,Michael Page,"UFC Fight Night: Michael Page vs. Nursulton Ruziboev (Middleweight, Main Card)",0.625,2,1,129.87,CLOSED,2026-09-02,0.595,sharps_left,-0.048,0.605,2026-09-02
2026-09-01,0x18245c7ba321a1961c29d97610ff927125be7e6fab4d25badfa7e6acba45ad29,Yes,Will Columbus Crew win on 2026-09-05?,0.485,2,1,95.24,CLOSED,2026-09-02,0.455,sharps_left,-0.0619,0.465,2026-09-02
2026-09-01,0xbc211fd9dff3b48899e6757252c7a4039d3efe847e64750bd58b764bfe442df7,No,Will FC Bayern München win on 2026-09-05?,0.165,3,1,59.17,CLOSED,2026-09-02,0.14,sharps_left,-0.1515,0.15,2026-09-02
2026-09-01,0xa8f6a97d5f8b82d8538d42bbd52abc56b03bdcc3cb55b9e129cd2c404f75e0e6,Robin Montgomery,US Open WTA: Maria Sakkari vs Robin Montgomery,0.405,3,1,82.64,CLOSED,2026-09-02,0.0,resolved_loss,-1.0,0.0,2026-09-02
2026-09-01,0xbb191791517485a717014983771b9e6403f226b860b332220e76af185551f4c1,Reese Brantmeier,US Open WTA: Oleksandra Oliynykova vs Reese Brantmeier,0.495,2,1,97.09,CLOSED,2026-09-02,0.0,resolved_loss,-1.0,0.0,2026-09-02
2026-09-01,0xfbacad163f295dc0f48a3142ccf567d4212cfd3fef066a118383f18d259f0a60,No,Will Paris Saint-Germain FC win on 2026-09-04?,0.315,2,1,71.94,CLOSED,2026-09-02,0.295,sharps_left,-0.0635,0.305,2026-09-02
2026-09-01,0x422b44717de3606ba08c2e00503d29e8330583b00b0bed63f89772b9c384e41f,Yes,Will Oklahoma City Thunder win the 2027 NBA Finals?,0.225,2,1,63.69,CLOSED,2026-09-02,0.205,sharps_left,-0.0889,0.215,2026-09-02
2026-09-01,0x07f258489261b9bc45ba6e66ad62ea7fbc823d54a6c60743185592933e6b4d8e,No,Will Manchester City FC win on 2026-09-05?,0.175,2,1,59.88,CLOSED,2026-09-02,0.155,sharps_left,-0.1143,0.165,2026-09-02
2026-09-01,0x9391fd364e4d8fd754fb3a3b8ffc4044c7620d9df094e8aef1bf533c6689a9f8,Under,Elche CF vs. Real Sociedad de Fútbol: O/U 2.5,0.495,2,1,97.09,CLOSED,2026-09-02,0.465,sharps_left,-0.0606,0.475,2026-09-02
2026-09-01,0xb0bde3cf972ad57dc75510ff8a29a3e58cc20c3c7db11e6bc17421e89f593a84,Rafael Jodar,US Open ATP: Rafael Jodar vs Thanasi Kokkinakis,0.895,2,1,250.0,CLOSED,2026-09-02,1.0,resolved_win,0.1173,0.5,2026-09-02
2026-09-01,0x643eb28ec64d14fa0a8e7a43a5ddf5ccbde502a32600ae1298ca57b88bef5b14,Yes,"Will Ethereum reach $2,500 August 31-September 6?",0.585,2,1,117.65,CLOSED,2026-09-02,0.215,sharps_left,-0.6325,0.225,2026-09-02
2026-09-01,0xce9a13ac1f6f4e537c03fbe0421d2f26ab5b29ebc14dd4661283a5eb8f220de6,Broncos,Broncos vs. Chiefs,0.445,2,1,88.5,CLOSED,2026-09-02,0.425,sharps_left,-0.0449,0.435,2026-09-02
2026-09-01,0xd21dca86e59db34a32fac231897aded451dce6e1307baf15ca9502b29b3d9b07,Yes,Will Kawhi play for the Toronto Raptors in 2026-27?,0.897,2,1,250.0,CLOSED,2026-09-02,0.8635,sharps_left,-0.0373,0.8735,2026-09-02
2026-09-01,0x6c9bd12ca2dded7eb4c688a3200e94f143cc95984eb1952ab71f7ec31e07cf8c,Yes,Will AfD win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,0.885,2,1,250.0,CLOSED,2026-09-02,0.925,sharps_left,0.0452,0.935,2026-09-02
2026-09-02,0x5d554b8061faaf973115ad48859a04096cd3525873c730964ac7526076315c29,No,Will The Odyssey win Best Picture at the 99th Academy Awards?,0.455,2,1,90.09,CLOSED,2026-09-04,0.455,sharps_left,0.0,0.465,2026-09-04
2026-09-02,0x84aa4a9a0f2c7dec7d593430685778a0f67f81ce5bde624a842b917b33f4316d,No,Will Matt Damon win Best Actor at the 99th Academy Awards?,0.745,2,1,188.68,CLOSED,2026-09-04,0.725,sharps_left,-0.0268,0.735,2026-09-04
2026-09-02,0xdf55222217299506bd9b7b348ac3be51137ac480da920567722824f0c40c5fc0,No,Callum Turner announced as next James Bond?,0.835,2,1,250.0,CLOSED,2026-09-04,0.825,sharps_left,-0.012,0.835,2026-09-04
2026-09-02,0xdee7062c12ce9193286aa7b5b93df17aa3bb5fac283ed29de0a0ab55626b944b,Jelena Ostapenko,US Open WTA: Tatjana Maria vs Jelena Ostapenko,0.525,3,1,103.09,CLOSED,2026-09-03,0.0,resolved_loss,-1.0,0.0,2026-09-03
2026-09-02,0x645e8d72ddd76732643e9ebda396880e1b25fcea0d0d5df9eb608ecad2363f02,Nippon Ham Fighters,Nippon Ham Fighters vs. Fukuoka SoftBank Hawks,0.53,2,1,104.17,CLOSED,2026-09-03,1.0,resolved_win,0.8868,0.5,2026-09-03
2026-09-02,0x4d9ca2742a07651e2abee20648f041e73c97ef7c2bf048a2c2a202d2a856ced5,No,"Will Bitcoin dip to $75,000 in September?",0.2,2,1,61.73,CLOSED,2026-09-04,0.415,sharps_left,1.075,0.425,2026-09-04
2026-09-02,0xc4cc6d2ddca13b7194a7737e331aa8109575cdc38d02bd6be31a5a47d1b34520,No,"Will Bitcoin reach $82,500 in September?",0.5725,2,1,114.29,CLOSED,2026-09-04,0.305,sharps_left,-0.4672,0.315,2026-09-04
2026-09-02,0x10cdacf6fe7b1c1f31dd0715538dd685196f895355a12b98387e27690adc08ba,Yes,"Will Bitcoin reach $80,000 in September?",0.66,2,1,142.86,CLOSED,2026-09-04,1.0,resolved_win,0.5152,1.0,2026-09-04
2026-09-02,0x4bcb9ee94aee5f0578ccf4fb1575607183bc8274eb4c853002e0a0cb8a2236d6,No,"Will Bitcoin dip to $70,000 in September?",0.665,2,1,144.93,CLOSED,2026-09-04,0.775,sharps_left,0.1654,0.785,2026-09-04
2026-09-02,0x1f2be6118486a83063777ae3cc88d2e04b8d6f84ec46fcd137596431bcb3cfc9,No,"Will Bitcoin dip to $65,000 in September?",0.875,2,1,250.0,CLOSED,2026-09-04,0.895,sharps_left,0.0229,0.905,2026-09-04
2026-09-02,0xff94b7e25f8377d7ad40bbfd172744bec6235b8ffbcaa1f276ec5465191b2216,No,"Will Bitcoin reach $87,500 in September?",0.825,2,1,250.0,CLOSED,2026-09-04,0.655,sharps_left,-0.2061,0.665,2026-09-04
2026-09-02,0x69b547a99088602456fbce087cbc5a503c8b902b3ba58e8873aa771b0bee46a5,No,"Will Bitcoin reach $90,000 in September?",0.875,2,1,250.0,CLOSED,2026-09-04,0.785,sharps_left,-0.1029,0.795,2026-09-04
2026-09-02,0xe87c7fb96399a95b79782fbf3a871fbebad06ad9581fbe2429a362a6d6883a68,Brandon Nakashima,US Open ATP: Brandon Nakashima vs Alex Michelsen,0.685,2,1,153.85,CLOSED,2026-09-03,0.0,resolved_loss,-1.0,0.0,2026-09-03
2026-09-02,0x2b13c8abe65207e5b62da0fce50b4b01281a14301b2c6f1cfd490c6d5932f98c,Alex Molcan,US Open ATP: Alex Molcan vs Benjamin Bonzi,0.335,3,1,74.07,CLOSED,2026-09-03,0.0,resolved_loss,-1.0,0.0,2026-09-03
2026-09-02,0xacec7e5b90ccb1ac4c950e3aff18156d6ce1bb7b0c87c001a281279412dca784,No,"Will Bitcoin reach $95,000 by December 31, 2026?",0.715,2,1,169.49,CLOSED,2026-09-04,0.605,sharps_left,-0.1538,0.615,2026-09-04
2026-09-03,0xf195d2dbb4b3af8f4ebf8c9c5536302249df8d0dd7c630aba32bfe18357a6e24,Alejandro Moro Canas,Porto: Alejandro Moro Canas vs Marco Cecchinato,0.655,4,1,140.85,CLOSED,2026-09-04,1.0,resolved_win,0.5267,1.0,2026-09-04
2026-09-03,0xa34edb6c898232378a9cc08744842df2cd89d278ba45b012bed3ac10c7241c4d,Yes,Will Lamine Yamal win the 2026 Ballon d'Or?,0.1595,2,1,58.79,OPEN,,,,,0.1395,2026-09-04
2026-09-03,0xfb27b3dc971041534da59343b7054550de143278deab3cf5bc079a9de29bc2e3,Chicago White Sox,Chicago White Sox vs. Houston Astros,0.405,2,1,82.64,CLOSED,2026-09-04,0.0,resolved_loss,-1.0,0.0,2026-09-04
2026-09-03,0x85f3ac9b8cd27124006a052b35c2382de7847ec14d76ae332170b4ac7e6d25fd,Kilian Feldbausch,Como: Andrej Nedic vs Kilian Feldbausch,0.705,2,1,163.93,CLOSED,2026-09-04,0.0,resolved_loss,-1.0,0.0,2026-09-04
2026-09-03,0x25fb28382075f418a944a781a9f8840e2f541152eea0d9798d1cabfa1466adbb,Yes,Will Mojtaba Khamenei be head of state in Iran end of 2026?,0.8425,4,1,250.0,OPEN,,,,,0.833,2026-09-04
2026-09-03,0x2c108f623ac720d8f664bbaf14a9731141aa8955c1e48b02c766b772941674d8,No,"Will Bitcoin reach $85,000 in September?",0.605,2,1,123.46,CLOSED,2026-09-04,0.505,sharps_left,-0.1653,0.515,2026-09-04
2026-09-03,0x064ba673b4eb8f2383f86f7959a08c7732b7fb978b44490779a3c79058b58329,No,Will Solana reach $110 August 31-September 6?,0.85,2,1,250.0,CLOSED,2026-09-04,0.885,sharps_left,0.0412,0.895,2026-09-04
2026-09-03,0xc7189e6fa0f1d494bff5539d7d57a3e57d4bb4fff9f9c9693c361de09072be7f,Francisco Cerundolo,US Open ATP: Jan-Lennard Struff vs Francisco Cerundolo,0.605,2,1,123.46,CLOSED,2026-09-04,1.0,resolved_win,0.6529,1.0,2026-09-04
2026-09-03,0x6dab7b2a7a4dad85fb51d0c0bfb64e35d47f4286c4e3f0f591f2fa0f34c321ed,Alexei Popyrin,US Open ATP: Alexei Popyrin vs Alejandro Tabilo,0.405,2,1,82.64,CLOSED,2026-09-04,0.0,resolved_loss,-1.0,0.0,2026-09-04
2026-09-03,0x4b40e630e84a3a74fb03ada26055bd86f429b7458edee6aaba9c4b8a1ad3ad8f,Dalibor Svrcina,US Open ATP: Luciano Darderi vs Dalibor Svrcina,0.445,2,1,88.5,CLOSED,2026-09-04,0.0,resolved_loss,-1.0,0.0,2026-09-04
2026-09-03,0x63152f242491ea44fe92a16f72b85e49125ff04ade2b9acf02088ebf267e7c3d,Maria Sakkari,US Open WTA: Maria Sakkari vs Yulia Starodubtseva,0.635,2,1,133.33,CLOSED,2026-09-04,0.0,resolved_loss,-1.0,0.0,2026-09-04
2026-09-03,0x8ac0ba0e2bf6866038b9a1f2a765f17fee577e3facccf794ff98d992bbb7cd6d,Quentin Halys,US Open ATP: Alexander Zverev vs Quentin Halys,0.165,2,1,59.17,CLOSED,2026-09-04,0.0,resolved_loss,-1.0,0.0,2026-09-04
2026-09-03,0x1176565b34c01febd2687c7db68f48e560bdab7bb25dc13b91b45a37f36fd751,Elena Rybakina,US Open WTA: Jessica Bouzas Maneiro vs Elena Rybakina,0.845,2,1,250.0,CLOSED,2026-09-04,1.0,resolved_win,0.1834,1.0,2026-09-04
2026-09-03,0x90ce85ac476331d5622176f070d8c0dc17b29e65630ca4e01ba813540d108a9f,Gael Monfils,US Open ATP: Gael Monfils vs Learner Tien,0.185,2,1,60.61,CLOSED,2026-09-04,0.0,resolved_loss,-1.0,0.0,2026-09-04
2026-09-03,0x13562fd3c673a0535e1894cafd173bba4343e46dc6e9a732cace55618a5a82ea,Qinwen Zheng,US Open WTA: Qinwen Zheng vs Yulia Putintseva,0.715,2,1,169.49,CLOSED,2026-09-04,1.0,resolved_win,0.3986,1.0,2026-09-04
2026-09-04,0x5864e7f04a5197487df807993905794e26967650ba77af41ea0ad9d0eae5d234,Jiri Lehecka,US Open ATP: Jiri Lehecka vs Stefanos Tsitsipas,0.635,2,1,133.33,OPEN,,,,,0.625,2026-09-04
2026-09-04,0x1c4c6a698f0591ddf0c96e1beb56f8c75112ef849331bf3b0388f14830a7421d,No,Israel x Iran ceasefire continues through December 31?,0.385,2,1,80.0,OPEN,,,,,0.375,2026-09-04
2026-09-04,0xa23467e95abf6544819a9dcb90b7719846aacf300b991ea07204e1f1649097cb,No,Will Barcelona win the 2026-27 UEFA Champions League Championship?,0.845,2,1,250.0,OPEN,,,,,0.835,2026-09-04
2026-09-04,0x289c1823ed88a95d06330388d45ecc15997e942d273ab78aa91641fb58a81034,Yes,Will the Carolina Hurricanes be named the 2026-27 NHL Stanley Cup Champion?,0.115,2,1,55.87,OPEN,,,,,0.105,2026-09-04
2026-09-04,0xc5a9c248a721daf4388601614c1ea888a2fdba613153538658ec33becd2d4dce,Yes,Will the season series between the Cardinals and Seahawks end in a tie during the 2026-27 NFL regular season?,0.1425,2,1,57.64,OPEN,,,,,0.136,2026-09-04
2026-09-04,0xeea5adf5cf3bd878e26f9e1762842689b72952b61c5a468fb8dc69a546b88f5a,No,"Will Josh Allen have 3,599.5+ passing yards in the 2026-27 NFL regular season?",0.46,2,1,90.91,OPEN,,,,,0.45,2026-09-04
2026-09-04,0xdfc4b9aa771a8e817f015e394b9442337eca2227ac09477ba03fdbf47eb22f5f,Yes,Will the season series between the Cardinals and 49ers end in a tie during the 2026-27 NFL regular season?,0.252,2,1,65.96,OPEN,,,,,0.242,2026-09-04
2026-09-04,0x07d6d1ac69e705071cfaa10ab950f8231dc3de7cb03638cbabb7fbf481806797,Yes,Will Los Angeles Dodgers win the 2026 National League Championship Series?,0.405,2,1,82.64,OPEN,,,,,0.395,2026-09-04
2026-09-04,0x79b7408f02df2eba4034ca4c06ddf17b8dbeacc5adbe8595969e7573912c4e3b,Yes,"US-Iran Final Nuclear Deal by December 31, 2026?",0.125,4,1,56.5,OPEN,,,,,0.115,2026-09-04
2026-09-04,0xfd7fcadffdf6a454c940569d4e1e6a9cc8e8682b70b5eb5e7fbbe76bb1844c1c,No,"Will Bitcoin dip to $65,000 by December 31, 2026?",0.67,2,1,147.06,OPEN,,,,,0.645,2026-09-04
2026-09-04,0x36c99dd22b6f6df65511fb17c15302d075cf5b23efbf60a65aa043662a005b82,No,"Will Bitcoin dip to $75,000 by December 31, 2026?",0.245,2,1,65.36,OPEN,,,,,0.235,2026-09-04
2026-09-04,0x021a81283e8def21a3c92a80dd13382d26f8470fdce1ab84b16197c7371ab843,Denis Shapovalov,US Open ATP: Ben Shelton vs Denis Shapovalov,0.225,2,1,63.69,OPEN,,,,,0.215,2026-09-04
2026-09-04,0xf6035567bcde7f77d7eb8ed7c31016e7322a2580577bb5d1805f936072c28dfa,Mariano Navone,US Open ATP: Tomas Etcheverry vs Mariano Navone,0.505,2,1,99.01,OPEN,,,,,0.495,2026-09-04
2026-09-04,0x90ed891f43ba5ffea1395209c3dbf93ef428dd7f012fc02d06a3b24cf8e9368a,Yes,Will the Bengals win the season series against the Browns during the 2026-27 NFL regular season?,0.46,2,1,90.91,OPEN,,,,,0.45,2026-09-04
2026-09-04,0x57ac475163d2ee2da7ab3120460d0d23b1c546697a2edd2ec9ef1910f5bf2080,Marta Kostyuk,US Open WTA: Marta Kostyuk vs Ekaterina Alexandrova,0.755,2,1,196.08,OPEN,,,,,0.745,2026-09-04
